Time(s),CH1V,CH2V,CH3V,CH4V
-2.500000e-03,-3.651733e-01,-3.954000e-01,2.127733e-01,2.993333e-01
-2.495000e-03,-3.750400e-01,-3.847333e-01,2.138800e-01,2.993333e-01
-2.490000e-03,-3.701733e-01,-3.751333e-01,2.182267e-01,4.093333e-01
-2.485000e-03,-3.720400e-01,-3.790667e-01,2.220667e-01,3.873333e-01
-2.480000e-03,-3.766667e-01,-3.818667e-01,2.159867e-01,3.213333e-01
-2.475000e-03,-3.724133e-01,-3.649333e-01,2.240533e-01,4.093333e-01
-2.470000e-03,-3.774133e-01,-3.627333e-01,2.251600e-01,3.433333e-01
-2.465000e-03,-3.764133e-01,-3.678000e-01,2.194667e-01,3.213333e-01
-2.460000e-03,-3.791733e-01,-3.593333e-01,2.236800e-01,3.100000e-01
-2.455000e-03,-3.808000e-01,-3.514000e-01,2.209467e-01,2.773333e-01
-2.450000e-03,-3.751733e-01,-3.502667e-01,2.236800e-01,3.320000e-01
-2.445000e-03,-3.845467e-01,-3.424000e-01,2.198400e-01,4.093333e-01
-2.440000e-03,-3.799200e-01,-3.412667e-01,2.145067e-01,3.213333e-01
-2.435000e-03,-3.849200e-01,-3.407333e-01,2.169867e-01,3.320000e-01
-2.430000e-03,-3.816667e-01,-3.322667e-01,2.100400e-01,3.766666e-01
-2.425000e-03,-3.846667e-01,-3.328000e-01,2.127733e-01,3.766666e-01
-2.420000e-03,-3.896667e-01,-3.311333e-01,2.137600e-01,2.993333e-01
-2.415000e-03,-3.845467e-01,-3.215333e-01,2.100400e-01,3.320000e-01
-2.410000e-03,-3.866667e-01,-3.176000e-01,2.100400e-01,2.993333e-01
-2.405000e-03,-3.889200e-01,-3.153333e-01,2.062000e-01,3.320000e-01
-2.400000e-03,-3.874133e-01,-3.164667e-01,2.075600e-01,3.653333e-01
-2.395000e-03,-3.930400e-01,-3.204000e-01,2.091733e-01,2.713333e-01
-2.390000e-03,-3.854133e-01,-3.153333e-01,2.045867e-01,2.660000e-01
-2.385000e-03,-3.950400e-01,-3.142000e-01,1.990133e-01,3.046666e-01
-2.380000e-03,-3.919200e-01,-3.074000e-01,1.976400e-01,2.773333e-01
-2.375000e-03,-3.904133e-01,-3.046000e-01,1.981467e-01,3.100000e-01
-2.370000e-03,-3.954133e-01,-3.040667e-01,1.966533e-01,2.993333e-01
-2.365000e-03,-3.891733e-01,-3.018000e-01,2.003733e-01,3.486666e-01
-2.360000e-03,-3.984133e-01,-2.995333e-01,1.974000e-01,3.766666e-01
-2.355000e-03,-3.919200e-01,-2.956000e-01,1.969067e-01,2.993333e-01
-2.350000e-03,-3.941733e-01,-2.938667e-01,1.926800e-01,3.213333e-01
-2.345000e-03,-3.996667e-01,-2.961333e-01,1.913200e-01,3.380000e-01
-2.340000e-03,-3.944133e-01,-2.894000e-01,1.904533e-01,3.546666e-01
-2.335000e-03,-4.009200e-01,-2.899333e-01,1.879733e-01,3.100000e-01
-2.330000e-03,-3.956667e-01,-2.871333e-01,1.877333e-01,2.880000e-01
-2.325000e-03,-3.974133e-01,-2.798000e-01,1.847467e-01,3.266666e-01
-2.320000e-03,-4.029200e-01,-2.837333e-01,1.810400e-01,3.100000e-01
-2.315000e-03,-3.935467e-01,-2.798000e-01,1.816533e-01,3.046666e-01
-2.310000e-03,-4.034133e-01,-2.882667e-01,1.817733e-01,3.100000e-01
-2.305000e-03,-3.978000e-01,-2.888000e-01,1.806667e-01,2.773333e-01
-2.300000e-03,-4.021733e-01,-2.860000e-01,1.798000e-01,2.773333e-01
-2.295000e-03,-4.012933e-01,-2.769333e-01,1.760800e-01,2.880000e-01
-2.290000e-03,-3.964133e-01,-2.736000e-01,1.755867e-01,2.880000e-01
-2.285000e-03,-4.041733e-01,-2.752667e-01,1.690133e-01,2.826667e-01
-2.280000e-03,-4.019200e-01,-2.803333e-01,1.639333e-01,2.880000e-01
-2.275000e-03,-4.020400e-01,-2.713333e-01,1.675200e-01,3.653333e-01
-2.270000e-03,-4.034133e-01,-2.724667e-01,1.661600e-01,2.106666e-01
-2.265000e-03,-3.998000e-01,-2.718667e-01,1.670267e-01,2.660000e-01
-2.260000e-03,-4.069200e-01,-2.713333e-01,1.631867e-01,3.213333e-01
-2.255000e-03,-4.000400e-01,-2.702000e-01,1.639333e-01,3.320000e-01
-2.250000e-03,-4.074133e-01,-2.645333e-01,1.614533e-01,3.100000e-01
-2.245000e-03,-4.030400e-01,-2.730000e-01,1.657867e-01,3.100000e-01
-2.240000e-03,-4.051733e-01,-2.668000e-01,1.616933e-01,3.320000e-01
-2.235000e-03,-4.072933e-01,-2.713333e-01,1.628133e-01,3.100000e-01
-2.230000e-03,-4.011733e-01,-2.623333e-01,1.579733e-01,2.660000e-01
-2.225000e-03,-4.079200e-01,-2.668000e-01,1.586000e-01,2.660000e-01
-2.220000e-03,-4.056667e-01,-2.690667e-01,1.629333e-01,3.986666e-01
-2.215000e-03,-4.045467e-01,-2.555333e-01,1.634267e-01,3.653333e-01
-2.210000e-03,-4.071733e-01,-2.645333e-01,1.616933e-01,3.986666e-01
-2.205000e-03,-4.031733e-01,-2.656667e-01,1.612000e-01,3.873333e-01
-2.200000e-03,-4.121733e-01,-2.589333e-01,1.554933e-01,2.660000e-01
-2.195000e-03,-4.058000e-01,-2.656667e-01,1.578533e-01,3.486666e-01
-2.190000e-03,-4.046667e-01,-2.612000e-01,1.517867e-01,3.100000e-01
-2.185000e-03,-4.099200e-01,-2.623333e-01,1.536400e-01,3.486666e-01
-2.180000e-03,-4.039200e-01,-2.623333e-01,1.530133e-01,3.213333e-01
-2.175000e-03,-4.104133e-01,-2.572000e-01,1.510400e-01,3.546666e-01
-2.170000e-03,-4.049200e-01,-2.600667e-01,1.542533e-01,3.433333e-01
-2.165000e-03,-4.065467e-01,-2.527333e-01,1.548800e-01,3.266666e-01
-2.160000e-03,-4.114133e-01,-2.521333e-01,1.530133e-01,3.213333e-01
-2.155000e-03,-4.035467e-01,-2.555333e-01,1.564933e-01,3.433333e-01
-2.150000e-03,-4.086667e-01,-2.544000e-01,1.530133e-01,3.100000e-01
-2.145000e-03,-4.060400e-01,-2.516000e-01,1.506667e-01,2.993333e-01
-2.140000e-03,-4.086667e-01,-2.566667e-01,1.515333e-01,3.766666e-01
-2.135000e-03,-4.099200e-01,-2.476667e-01,1.483067e-01,2.713333e-01
-2.130000e-03,-4.021733e-01,-2.532667e-01,1.517867e-01,3.213333e-01
-2.125000e-03,-4.111733e-01,-2.504667e-01,1.486800e-01,3.100000e-01
-2.120000e-03,-4.054133e-01,-2.521333e-01,1.455867e-01,3.100000e-01
-2.115000e-03,-4.109200e-01,-2.566667e-01,1.485600e-01,3.380000e-01
-2.110000e-03,-4.066667e-01,-2.532667e-01,1.433467e-01,2.660000e-01
-2.105000e-03,-4.080400e-01,-2.482000e-01,1.490533e-01,2.826667e-01
-2.100000e-03,-4.104133e-01,-2.498667e-01,1.460800e-01,2.880000e-01
-2.095000e-03,-4.072933e-01,-2.516000e-01,1.443467e-01,3.600000e-01
-2.090000e-03,-4.076667e-01,-2.589333e-01,1.485600e-01,2.660000e-01
-2.085000e-03,-4.088000e-01,-2.550000e-01,1.486800e-01,2.713333e-01
-2.080000e-03,-4.074133e-01,-2.521333e-01,1.460800e-01,3.320000e-01
-2.075000e-03,-4.115467e-01,-2.498667e-01,1.480667e-01,2.880000e-01
-2.070000e-03,-4.024133e-01,-2.487333e-01,1.517867e-01,3.320000e-01
-2.065000e-03,-4.109200e-01,-2.493333e-01,1.517867e-01,3.160000e-01
-2.060000e-03,-4.056667e-01,-2.521333e-01,1.542533e-01,3.213333e-01
-2.055000e-03,-4.070400e-01,-2.532667e-01,1.507867e-01,2.713333e-01
-2.050000e-03,-4.071733e-01,-2.544000e-01,1.473200e-01,2.880000e-01
-2.045000e-03,-4.035467e-01,-2.532667e-01,1.432267e-01,3.486666e-01
-2.040000e-03,-4.119200e-01,-2.578000e-01,1.458267e-01,3.766666e-01
-2.035000e-03,-4.056667e-01,-2.504667e-01,1.488000e-01,3.433333e-01
-2.030000e-03,-4.061733e-01,-2.487333e-01,1.480667e-01,2.773333e-01
-2.025000e-03,-4.105467e-01,-2.555333e-01,1.470667e-01,3.766666e-01
-2.020000e-03,-4.029200e-01,-2.600667e-01,1.473200e-01,2.880000e-01
-2.015000e-03,-4.112933e-01,-2.527333e-01,1.459600e-01,3.213333e-01
-2.010000e-03,-4.026667e-01,-2.532667e-01,1.490533e-01,2.773333e-01
-2.005000e-03,-4.069200e-01,-2.498667e-01,1.453333e-01,2.993333e-01
-2.000000e-03,-4.076667e-01,-2.454000e-01,1.458267e-01,3.653333e-01
-1.995000e-03,-4.026667e-01,-2.504667e-01,1.521467e-01,3.213333e-01
-1.990000e-03,-4.081733e-01,-2.442667e-01,1.455867e-01,3.213333e-01
-1.985000e-03,-4.021733e-01,-2.442667e-01,1.500400e-01,2.713333e-01
-1.980000e-03,-4.059200e-01,-2.454000e-01,1.475600e-01,2.773333e-01
-1.975000e-03,-4.064133e-01,-2.493333e-01,1.423600e-01,3.100000e-01
-1.970000e-03,-3.994133e-01,-2.487333e-01,1.498000e-01,3.320000e-01
-1.965000e-03,-4.068000e-01,-2.482000e-01,1.475600e-01,2.713333e-01
-1.960000e-03,-4.026667e-01,-2.510000e-01,1.485600e-01,3.546666e-01
-1.955000e-03,-4.040400e-01,-2.465333e-01,1.502933e-01,3.486666e-01
-1.950000e-03,-4.024133e-01,-2.465333e-01,1.453333e-01,3.546666e-01
-1.945000e-03,-4.022933e-01,-2.470667e-01,1.517867e-01,3.320000e-01
-1.940000e-03,-4.071733e-01,-2.431333e-01,1.465733e-01,3.320000e-01
-1.935000e-03,-3.995467e-01,-2.498667e-01,1.432267e-01,3.320000e-01
-1.930000e-03,-4.034133e-01,-2.431333e-01,1.507867e-01,2.553333e-01
-1.925000e-03,-4.002933e-01,-2.550000e-01,1.431067e-01,2.880000e-01
-1.920000e-03,-4.021733e-01,-2.521333e-01,1.445867e-01,2.773333e-01
-1.915000e-03,-4.029200e-01,-2.550000e-01,1.449600e-01,3.320000e-01
-1.910000e-03,-4.004133e-01,-2.476667e-01,1.428533e-01,3.546666e-01
-1.905000e-03,-4.031733e-01,-2.498667e-01,1.500400e-01,3.213333e-01
-1.900000e-03,-4.011733e-01,-2.510000e-01,1.493067e-01,3.213333e-01
-1.895000e-03,-3.989200e-01,-2.487333e-01,1.560000e-01,3.433333e-01
-1.890000e-03,-4.006667e-01,-2.431333e-01,1.535200e-01,2.773333e-01
-1.885000e-03,-3.940400e-01,-2.504667e-01,1.480667e-01,3.433333e-01
-1.880000e-03,-4.044133e-01,-2.555333e-01,1.465733e-01,3.546666e-01
-1.875000e-03,-3.960400e-01,-2.498667e-01,1.470667e-01,3.100000e-01
-1.870000e-03,-3.996667e-01,-2.544000e-01,1.485600e-01,2.773333e-01
-1.865000e-03,-4.005467e-01,-2.550000e-01,1.505467e-01,2.880000e-01
-1.860000e-03,-3.969200e-01,-2.521333e-01,1.455867e-01,2.773333e-01
-1.855000e-03,-4.005467e-01,-2.583333e-01,1.470667e-01,3.266666e-01
-1.850000e-03,-3.931733e-01,-2.521333e-01,1.500400e-01,2.880000e-01
-1.845000e-03,-3.960400e-01,-2.527333e-01,1.476933e-01,2.713333e-01
-1.840000e-03,-3.994133e-01,-2.521333e-01,1.525200e-01,3.546666e-01
-1.835000e-03,-3.912933e-01,-2.516000e-01,1.525200e-01,2.993333e-01
-1.830000e-03,-3.994133e-01,-2.566667e-01,1.505467e-01,3.320000e-01
-1.825000e-03,-3.920400e-01,-2.589333e-01,1.562400e-01,3.213333e-01
-1.820000e-03,-3.971733e-01,-2.600667e-01,1.495467e-01,3.433333e-01
-1.815000e-03,-3.958000e-01,-2.589333e-01,1.535200e-01,3.320000e-01
-1.810000e-03,-3.891733e-01,-2.578000e-01,1.577333e-01,3.213333e-01
-1.805000e-03,-3.970400e-01,-2.583333e-01,1.522800e-01,3.546666e-01
-1.800000e-03,-3.924133e-01,-2.600667e-01,1.554933e-01,3.986666e-01
-1.795000e-03,-3.941733e-01,-2.566667e-01,1.532667e-01,3.766666e-01
-1.790000e-03,-3.909200e-01,-2.566667e-01,1.557467e-01,3.546666e-01
-1.785000e-03,-3.886667e-01,-2.623333e-01,1.593467e-01,3.266666e-01
-1.780000e-03,-3.971733e-01,-2.656667e-01,1.522800e-01,3.213333e-01
-1.775000e-03,-3.885467e-01,-2.612000e-01,1.558667e-01,2.993333e-01
-1.770000e-03,-3.934133e-01,-2.713333e-01,1.569867e-01,2.773333e-01
-1.765000e-03,-3.908000e-01,-2.690667e-01,1.542533e-01,3.433333e-01
-1.760000e-03,-3.901733e-01,-2.634000e-01,1.589733e-01,2.880000e-01
-1.755000e-03,-3.915467e-01,-2.696667e-01,1.562400e-01,2.993333e-01
-1.750000e-03,-3.844133e-01,-2.600667e-01,1.567333e-01,3.213333e-01
-1.745000e-03,-3.906667e-01,-2.702000e-01,1.584800e-01,2.993333e-01
-1.740000e-03,-3.876667e-01,-2.713333e-01,1.567333e-01,3.320000e-01
-1.735000e-03,-3.864133e-01,-2.696667e-01,1.618267e-01,2.993333e-01
-1.730000e-03,-3.876667e-01,-2.634000e-01,1.567333e-01,3.320000e-01
-1.725000e-03,-3.830400e-01,-2.651334e-01,1.643067e-01,3.320000e-01
-1.720000e-03,-3.874133e-01,-2.612000e-01,1.681467e-01,2.773333e-01
-1.715000e-03,-3.826667e-01,-2.623333e-01,1.675200e-01,3.486666e-01
-1.710000e-03,-3.834133e-01,-2.612000e-01,1.651733e-01,3.766666e-01
-1.705000e-03,-3.835467e-01,-2.640000e-01,1.659067e-01,3.320000e-01
-1.700000e-03,-3.796667e-01,-2.656667e-01,1.678933e-01,3.213333e-01
-1.695000e-03,-3.846667e-01,-2.702000e-01,1.665333e-01,2.880000e-01
-1.690000e-03,-3.756667e-01,-2.656667e-01,1.681467e-01,2.773333e-01
-1.685000e-03,-3.838000e-01,-2.730000e-01,1.698800e-01,3.266666e-01
-1.680000e-03,-3.811733e-01,-2.713333e-01,1.698800e-01,3.320000e-01
-1.675000e-03,-3.790400e-01,-2.769333e-01,1.672800e-01,2.940000e-01
-1.670000e-03,-3.824133e-01,-2.803333e-01,1.666533e-01,4.093333e-01
-1.665000e-03,-3.779200e-01,-2.792000e-01,1.676533e-01,3.600000e-01
-1.660000e-03,-3.824133e-01,-2.780667e-01,1.676533e-01,4.093333e-01
-1.655000e-03,-3.792933e-01,-2.775333e-01,1.700000e-01,3.100000e-01
-1.650000e-03,-3.734133e-01,-2.780667e-01,1.723600e-01,3.546666e-01
-1.645000e-03,-3.825467e-01,-2.832000e-01,1.759467e-01,3.546666e-01
-1.640000e-03,-3.741733e-01,-2.826000e-01,1.837600e-01,3.320000e-01
-1.635000e-03,-3.782933e-01,-2.854000e-01,1.809067e-01,3.873333e-01
-1.630000e-03,-3.741733e-01,-2.871333e-01,1.810400e-01,2.993333e-01
-1.625000e-03,-3.744133e-01,-2.894000e-01,1.802933e-01,3.653333e-01
-1.620000e-03,-3.789200e-01,-2.882667e-01,1.736000e-01,2.773333e-01
-1.615000e-03,-3.716667e-01,-2.894000e-01,1.734667e-01,3.380000e-01
-1.610000e-03,-3.729200e-01,-2.916000e-01,1.723600e-01,2.993333e-01
-1.605000e-03,-3.735467e-01,-2.837333e-01,1.737200e-01,3.546666e-01
-1.600000e-03,-3.714133e-01,-2.871333e-01,1.788000e-01,2.880000e-01
-1.595000e-03,-3.752933e-01,-2.944667e-01,1.812800e-01,2.773333e-01
-1.590000e-03,-3.654133e-01,-2.950000e-01,1.837600e-01,2.660000e-01
-1.585000e-03,-3.732933e-01,-2.910667e-01,1.837600e-01,2.553333e-01
-1.580000e-03,-3.696667e-01,-3.006667e-01,1.847467e-01,3.546666e-01
-1.575000e-03,-3.700400e-01,-2.950000e-01,1.892133e-01,2.993333e-01
-1.570000e-03,-3.694133e-01,-2.938667e-01,1.872267e-01,3.320000e-01
-1.565000e-03,-3.645467e-01,-2.910667e-01,1.867333e-01,3.433333e-01
-1.560000e-03,-3.699200e-01,-2.938667e-01,1.929333e-01,3.546666e-01
-1.555000e-03,-3.651733e-01,-2.978667e-01,1.912000e-01,3.380000e-01
-1.550000e-03,-3.664133e-01,-2.984000e-01,1.978933e-01,3.213333e-01
-1.545000e-03,-3.660400e-01,-3.046000e-01,1.945467e-01,3.546666e-01
-1.540000e-03,-3.629200e-01,-3.052000e-01,1.944267e-01,2.993333e-01
-1.535000e-03,-3.670400e-01,-3.062667e-01,1.987600e-01,3.873333e-01
-1.530000e-03,-3.596667e-01,-3.119333e-01,1.976400e-01,4.093333e-01
-1.525000e-03,-3.644133e-01,-3.096667e-01,1.960400e-01,3.986666e-01
-1.520000e-03,-3.659200e-01,-3.119333e-01,2.013600e-01,2.773333e-01
-1.515000e-03,-3.594133e-01,-3.176000e-01,2.012400e-01,3.820000e-01
-1.510000e-03,-3.656667e-01,-3.119333e-01,2.065733e-01,4.093333e-01
-1.505000e-03,-3.568000e-01,-3.136000e-01,2.096667e-01,2.880000e-01
-1.500000e-03,-3.634133e-01,-3.130667e-01,2.055733e-01,3.213333e-01
-1.495000e-03,-3.588000e-01,-3.209333e-01,2.101600e-01,3.160000e-01
-1.490000e-03,-3.576667e-01,-3.220667e-01,2.085467e-01,3.213333e-01
-1.485000e-03,-3.631733e-01,-3.232000e-01,2.120267e-01,3.213333e-01
-1.480000e-03,-3.561733e-01,-3.254667e-01,2.174800e-01,2.993333e-01
-1.475000e-03,-3.604133e-01,-3.294000e-01,2.107867e-01,2.880000e-01
-1.470000e-03,-3.551733e-01,-3.322667e-01,2.090533e-01,3.653333e-01
-1.465000e-03,-3.538000e-01,-3.249334e-01,2.106667e-01,2.880000e-01
-1.460000e-03,-3.606667e-01,-3.311333e-01,2.085467e-01,2.993333e-01
-1.455000e-03,-3.489200e-01,-3.350667e-01,2.102933e-01,3.926666e-01
-1.450000e-03,-3.556667e-01,-3.300000e-01,2.088000e-01,3.100000e-01
-1.445000e-03,-3.511733e-01,-3.350667e-01,2.099200e-01,2.880000e-01
-1.440000e-03,-3.546667e-01,-3.334000e-01,2.115333e-01,3.986666e-01
-1.435000e-03,-3.540400e-01,-3.401333e-01,2.057067e-01,2.880000e-01
-1.430000e-03,-3.464133e-01,-3.424000e-01,2.090533e-01,2.880000e-01
-1.425000e-03,-3.531733e-01,-3.474667e-01,2.100400e-01,3.766666e-01
-1.420000e-03,-3.521733e-01,-3.502667e-01,2.060800e-01,3.433333e-01
-1.415000e-03,-3.489200e-01,-3.520000e-01,2.143733e-01,3.266666e-01
-1.410000e-03,-3.501733e-01,-3.458000e-01,2.100400e-01,3.213333e-01
-1.405000e-03,-3.436667e-01,-3.514000e-01,2.135067e-01,2.713333e-01
-1.400000e-03,-3.531733e-01,-3.514000e-01,2.142533e-01,2.993333e-01
-1.395000e-03,-3.436667e-01,-3.508667e-01,2.140133e-01,3.266666e-01
-1.390000e-03,-3.431733e-01,-3.525333e-01,2.095467e-01,2.773333e-01
-1.385000e-03,-3.458000e-01,-3.497333e-01,2.106667e-01,2.660000e-01
-1.380000e-03,-3.426667e-01,-3.660667e-01,2.065733e-01,2.660000e-01
-1.375000e-03,-3.459200e-01,-3.576000e-01,2.050800e-01,3.600000e-01
-1.370000e-03,-3.414133e-01,-3.593333e-01,2.050800e-01,3.873333e-01
-1.365000e-03,-3.426667e-01,-3.604667e-01,2.073200e-01,3.600000e-01
-1.360000e-03,-3.439200e-01,-3.683333e-01,2.100400e-01,2.773333e-01
-1.355000e-03,-3.394133e-01,-3.745333e-01,2.094267e-01,3.546666e-01
-1.350000e-03,-3.414133e-01,-3.706000e-01,2.092933e-01,2.993333e-01
-1.345000e-03,-3.368000e-01,-3.774000e-01,2.117733e-01,3.266666e-01
-1.340000e-03,-3.409200e-01,-3.762667e-01,2.097867e-01,2.660000e-01
-1.335000e-03,-3.359200e-01,-3.740000e-01,2.106667e-01,3.266666e-01
-1.330000e-03,-3.354133e-01,-3.807333e-01,2.142533e-01,3.213333e-01
-1.325000e-03,-3.394133e-01,-3.836000e-01,2.091733e-01,3.046666e-01
-1.320000e-03,-3.326667e-01,-3.875333e-01,2.117733e-01,3.320000e-01
-1.315000e-03,-3.396667e-01,-3.909333e-01,2.120267e-01,3.266666e-01
-1.310000e-03,-3.314133e-01,-3.909333e-01,2.080533e-01,3.546666e-01
-1.305000e-03,-3.339200e-01,-3.971334e-01,2.137600e-01,3.160000e-01
-1.300000e-03,-3.394133e-01,-3.965333e-01,2.083067e-01,3.100000e-01
-1.295000e-03,-3.288000e-01,-3.948667e-01,2.096667e-01,3.046666e-01
-1.290000e-03,-3.319200e-01,-3.954000e-01,2.090533e-01,3.433333e-01
-1.285000e-03,-3.284133e-01,-4.016000e-01,2.074400e-01,3.546666e-01
-1.280000e-03,-3.289200e-01,-4.123333e-01,2.112800e-01,3.433333e-01
-1.275000e-03,-3.348000e-01,-4.106667e-01,2.065733e-01,2.826667e-01
-1.270000e-03,-3.236667e-01,-4.134667e-01,2.080533e-01,3.100000e-01
-1.265000e-03,-3.325467e-01,-4.106667e-01,2.069467e-01,3.046666e-01
-1.260000e-03,-3.254133e-01,-4.213333e-01,2.028533e-01,3.213333e-01
-1.255000e-03,-3.275467e-01,-4.242000e-01,2.036000e-01,2.826667e-01
-1.250000e-03,-3.241733e-01,-4.281333e-01,1.986400e-01,3.320000e-01
-1.245000e-03,-3.218000e-01,-4.213333e-01,1.996267e-01,3.213333e-01
-1.240000e-03,-3.276667e-01,-4.247333e-01,2.053333e-01,3.546666e-01
-1.235000e-03,-3.216667e-01,-4.253334e-01,2.081867e-01,3.266666e-01
-1.230000e-03,-3.211733e-01,-4.281333e-01,2.088000e-01,2.773333e-01
-1.225000e-03,-3.226667e-01,-4.338000e-01,2.116533e-01,3.486666e-01
-1.220000e-03,-3.154133e-01,-4.360000e-01,2.053333e-01,2.660000e-01
-1.215000e-03,-3.231733e-01,-4.382667e-01,2.068133e-01,3.160000e-01
-1.210000e-03,-3.139200e-01,-4.326667e-01,2.088000e-01,3.546666e-01
-1.205000e-03,-3.178000e-01,-4.411334e-01,2.086800e-01,2.773333e-01
-1.200000e-03,-3.191733e-01,-4.439333e-01,2.137600e-01,3.213333e-01
-1.195000e-03,-3.136667e-01,-4.433333e-01,2.121467e-01,3.600000e-01
-1.190000e-03,-3.181733e-01,-4.529333e-01,2.142533e-01,3.213333e-01
-1.185000e-03,-3.141733e-01,-4.540667e-01,2.145067e-01,3.380000e-01
-1.180000e-03,-3.164133e-01,-4.608667e-01,2.145067e-01,2.773333e-01
-1.175000e-03,-3.155467e-01,-4.631333e-01,2.125200e-01,3.653333e-01
-1.170000e-03,-3.099200e-01,-4.676000e-01,2.088000e-01,3.766666e-01
-1.165000e-03,-3.165467e-01,-4.682000e-01,2.058267e-01,2.940000e-01
-1.160000e-03,-3.106667e-01,-4.721333e-01,2.070667e-01,3.320000e-01
-1.155000e-03,-3.138000e-01,-4.670667e-01,2.044667e-01,3.213333e-01
-1.150000e-03,-3.064133e-01,-4.766667e-01,2.088000e-01,3.213333e-01
-1.145000e-03,-3.088000e-01,-4.851333e-01,2.128933e-01,2.826667e-01
-1.140000e-03,-3.129200e-01,-4.811333e-01,2.095467e-01,3.653333e-01
-1.135000e-03,-3.046667e-01,-4.868000e-01,2.096667e-01,3.546666e-01
-1.130000e-03,-3.059200e-01,-4.845333e-01,2.073200e-01,3.546666e-01
-1.125000e-03,-3.036667e-01,-4.913333e-01,2.086800e-01,3.873333e-01
-1.120000e-03,-3.069200e-01,-4.992000e-01,2.115333e-01,3.433333e-01
-1.115000e-03,-3.055467e-01,-4.975334e-01,2.040933e-01,3.380000e-01
-1.110000e-03,-2.981733e-01,-5.037333e-01,2.018533e-01,2.993333e-01
-1.105000e-03,-3.051733e-01,-5.031334e-01,2.076800e-01,2.553333e-01
-1.100000e-03,-3.009200e-01,-5.082000e-01,2.063200e-01,3.100000e-01
-1.095000e-03,-3.024133e-01,-5.178000e-01,2.099200e-01,2.660000e-01
-1.090000e-03,-3.019200e-01,-5.150000e-01,2.068133e-01,2.440000e-01
-1.085000e-03,-2.966667e-01,-5.178000e-01,2.112800e-01,3.706666e-01
-1.080000e-03,-3.046667e-01,-5.195333e-01,2.159867e-01,3.213333e-01
-1.075000e-03,-2.959200e-01,-5.246000e-01,2.039733e-01,2.773333e-01
-1.070000e-03,-2.986667e-01,-5.308000e-01,2.083067e-01,3.546666e-01
-1.065000e-03,-2.976667e-01,-5.336000e-01,2.064400e-01,3.486666e-01
-1.060000e-03,-2.944133e-01,-5.330667e-01,2.058267e-01,3.213333e-01
-1.055000e-03,-2.982933e-01,-5.319334e-01,2.027333e-01,2.713333e-01
-1.050000e-03,-2.914133e-01,-5.330667e-01,2.040933e-01,3.546666e-01
-1.045000e-03,-2.928000e-01,-5.358667e-01,2.001200e-01,3.213333e-01
-1.040000e-03,-2.954133e-01,-5.342000e-01,1.986400e-01,2.773333e-01
-1.035000e-03,-2.875467e-01,-5.516667e-01,2.037200e-01,3.320000e-01
-1.030000e-03,-2.961733e-01,-5.466000e-01,2.033467e-01,3.546666e-01
-1.025000e-03,-2.862933e-01,-5.533333e-01,2.032267e-01,3.266666e-01
-1.020000e-03,-2.936667e-01,-5.624000e-01,1.964000e-01,3.546666e-01
-1.015000e-03,-2.891733e-01,-5.646667e-01,1.982667e-01,3.546666e-01
-1.010000e-03,-2.844133e-01,-5.646667e-01,1.924400e-01,2.993333e-01
-1.005000e-03,-2.879200e-01,-5.646667e-01,1.868667e-01,3.600000e-01
-1.000000e-03,-2.836667e-01,-5.759333e-01,1.887200e-01,3.653333e-01
-9.950000e-04,-2.844133e-01,-5.720000e-01,1.897067e-01,3.046666e-01
-9.900000e-04,-2.814133e-01,-5.691333e-01,1.889733e-01,3.213333e-01
-9.850000e-04,-2.805467e-01,-5.810000e-01,1.930533e-01,3.100000e-01
-9.800000e-04,-2.856667e-01,-5.826667e-01,1.852533e-01,3.320000e-01
-9.750000e-04,-2.771733e-01,-5.900000e-01,1.831467e-01,2.880000e-01
-9.700000e-04,-2.826667e-01,-5.849333e-01,1.755867e-01,3.100000e-01
-9.650000e-04,-2.771733e-01,-5.940000e-01,1.749600e-01,3.380000e-01
-9.600000e-04,-2.804133e-01,-5.940000e-01,1.768133e-01,3.100000e-01
-9.550000e-04,-2.791733e-01,-5.979334e-01,1.685200e-01,3.160000e-01
-9.500000e-04,-2.739200e-01,-6.041334e-01,1.743467e-01,3.766666e-01
-9.450000e-04,-2.804133e-01,-6.108667e-01,1.753333e-01,3.046666e-01
-9.400000e-04,-2.746667e-01,-6.120000e-01,1.713600e-01,3.986666e-01
-9.350000e-04,-2.755467e-01,-6.092000e-01,1.721067e-01,3.486666e-01
-9.300000e-04,-2.736667e-01,-6.154000e-01,1.646667e-01,3.766666e-01
-9.250000e-04,-2.704133e-01,-6.182000e-01,1.623200e-01,3.160000e-01
-9.200000e-04,-2.761733e-01,-6.278000e-01,1.641733e-01,3.213333e-01
-9.150000e-04,-2.666667e-01,-6.193333e-01,1.665333e-01,3.433333e-01
-9.100000e-04,-2.701733e-01,-6.266667e-01,1.634267e-01,3.100000e-01
-9.050000e-04,-2.706667e-01,-6.374000e-01,1.615733e-01,3.433333e-01
-9.000000e-04,-2.681733e-01,-6.334667e-01,1.597200e-01,3.433333e-01
-8.950000e-04,-2.715467e-01,-6.362666e-01,1.568667e-01,3.433333e-01
-8.900000e-04,-2.639200e-01,-6.357334e-01,1.473200e-01,3.320000e-01
-8.850000e-04,-2.672933e-01,-6.436000e-01,1.480667e-01,3.546666e-01
-8.800000e-04,-2.664133e-01,-6.436000e-01,1.488000e-01,3.653333e-01
