Time(s),CH1V,CH2V,CH3V,CH4V
4.652600e-03,3.597680e+00,-8.421333e-02,-3.526667e-04,4.854000e+00
4.656900e-03,3.593707e+00,-8.380666e-02,-3.200667e-03,4.826666e+00
4.661200e-03,3.597067e+00,-8.360000e-02,-1.152000e-03,4.822000e+00
4.665500e-03,3.592907e+00,-8.300000e-02,-4.586667e-04,4.911333e+00
4.669800e-03,3.592213e+00,-8.526000e-02,-1.466667e-03,4.894000e+00
4.674100e-03,3.596187e+00,-8.465333e-02,-7.093333e-04,4.895999e+00
4.678400e-03,3.592960e+00,-8.397333e-02,-4.580000e-04,4.914000e+00
4.682700e-03,3.588613e+00,-8.775333e-02,-1.722667e-03,4.868000e+00
4.687000e-03,3.591093e+00,-8.589333e-02,-6.160000e-04,4.886666e+00
4.691300e-03,3.584133e+00,-8.887333e-02,-5.006667e-04,4.871333e+00
4.695600e-03,3.584453e+00,-8.718000e-02,-1.059333e-03,4.828666e+00
4.699900e-03,3.586213e+00,-8.695333e-02,1.233333e-03,4.951333e+00
4.704200e-03,3.580613e+00,-8.438000e-02,-1.163333e-03,4.889999e+00
4.708500e-03,3.584907e+00,-8.648667e-02,-1.173333e-03,4.939333e+00
4.712800e-03,3.583120e+00,-8.385333e-02,-1.433333e-04,4.958000e+00
4.717100e-03,3.579840e+00,-8.430666e-02,-1.030667e-03,4.945333e+00
4.721400e-03,3.578560e+00,-8.461333e-02,1.660000e-04,4.865333e+00
4.725700e-03,3.576800e+00,-8.768667e-02,1.144667e-03,4.806666e+00
4.730000e-03,3.573280e+00,-8.652000e-02,4.053333e-04,4.883999e+00
4.734300e-03,3.577200e+00,-8.607333e-02,4.600000e-04,4.895333e+00
4.738600e-03,3.574293e+00,-8.617333e-02,5.666667e-04,4.881999e+00
4.742900e-03,3.571067e+00,-8.616000e-02,-4.753333e-04,4.858666e+00
4.747200e-03,3.571280e+00,-8.793333e-02,1.180000e-03,4.925333e+00
4.751500e-03,3.568960e+00,-8.696000e-02,1.756000e-03,4.874000e+00
4.755800e-03,3.564987e+00,-8.349333e-02,1.160000e-03,-1.480000e-01
4.760100e-03,3.567893e+00,-8.602000e-02,2.184667e-03,-1.973333e-01
4.764400e-03,3.566720e+00,-8.600666e-02,1.994000e-03,-1.226667e-01
4.768700e-03,3.564987e+00,-8.696666e-02,1.035333e-03,-1.633333e-01
4.773000e-03,3.567733e+00,-8.651333e-02,3.775333e-03,-1.213333e-01
4.777300e-03,3.564373e+00,-8.435334e-02,2.916000e-03,-9.666666e-02
4.781600e-03,3.564107e+00,-8.321334e-02,3.278000e-03,-1.100000e-01
4.785900e-03,3.563360e+00,-8.249334e-02,5.381333e-03,-7.866666e-02
4.790200e-03,3.557227e+00,-8.438667e-02,4.210000e-03,-1.226667e-01
4.794500e-03,3.559333e+00,-8.335333e-02,4.089333e-03,-1.440000e-01
4.798800e-03,3.561547e+00,-8.218000e-02,6.766000e-03,-1.066667e-01
4.803100e-03,3.556293e+00,-8.288000e-02,5.479333e-03,-8.866666e-02
4.807400e-03,3.555973e+00,-8.255333e-02,4.796667e-03,-9.933332e-02
4.811700e-03,3.554640e+00,-7.935333e-02,4.486000e-03,-1.193333e-01
4.816000e-03,3.549467e+00,-7.933334e-02,1.210667e-03,-1.193333e-01
4.820300e-03,3.553440e+00,-8.124000e-02,1.220000e-03,-1.040000e-01
4.824600e-03,3.550320e+00,-7.977334e-02,8.906667e-04,-6.266666e-02
4.828900e-03,3.546373e+00,-7.832666e-02,-1.416000e-03,-8.933333e-02
4.833200e-03,3.551600e+00,-7.978000e-02,-1.155333e-03,-6.599999e-02
4.837500e-03,3.545707e+00,-7.960667e-02,-3.244000e-03,-1.193333e-01
4.841800e-03,3.542027e+00,-8.045334e-02,-5.646667e-03,-1.640000e-01
4.846100e-03,3.543627e+00,-7.944667e-02,-5.390666e-03,-2.160000e-01
4.850400e-03,3.541973e+00,-8.256666e-02,-5.126000e-03,-1.880000e-01
4.854700e-03,3.539200e+00,-8.220000e-02,-5.670000e-03,-1.733333e-01
4.859000e-03,3.542507e+00,-8.533333e-02,-4.063333e-03,-1.180000e-01
4.863300e-03,3.540027e+00,-8.544666e-02,-4.126000e-03,-1.380000e-01
4.867600e-03,3.541227e+00,-8.434000e-02,-6.054667e-03,-6.599999e-02
4.871900e-03,3.541867e+00,-8.661333e-02,-3.900667e-03,-1.500000e-01
4.876200e-03,3.534000e+00,-9.075333e-02,-5.277333e-03,-1.093333e-01
4.880500e-03,3.534880e+00,-9.165333e-02,-5.324667e-03,-1.460000e-01
4.884800e-03,3.532987e+00,-9.162667e-02,-2.074000e-03,-1.353333e-01
4.889100e-03,3.529093e+00,-9.128000e-02,-4.165333e-03,-1.106667e-01
4.893400e-03,3.531680e+00,-9.326667e-02,-2.784000e-03,-1.280000e-01
4.897700e-03,3.531307e+00,-9.172000e-02,-2.090000e-03,-1.226667e-01
4.902000e-03,3.528880e+00,-9.412666e-02,-3.540667e-03,-1.073333e-01
4.906300e-03,3.529733e+00,-9.415333e-02,-1.649333e-03,-5.799999e-02
4.910600e-03,3.528533e+00,-9.505333e-02,-1.496000e-03,-1.340000e-01
4.914900e-03,3.523947e+00,-9.792000e-02,-2.484000e-03,-1.660000e-01
4.919200e-03,3.525120e+00,-9.874666e-02,-2.746000e-03,-1.686666e-01
4.923500e-03,3.520827e+00,-9.606667e-02,-2.156000e-03,-1.360000e-01
4.927800e-03,3.520480e+00,-9.865333e-02,-3.052667e-03,-9.799999e-02
4.932100e-03,3.519867e+00,-1.003400e-01,-6.686667e-04,-1.793333e-01
4.936400e-03,3.519733e+00,-1.000800e-01,-8.506667e-04,-1.513333e-01
4.940700e-03,3.516053e+00,-1.015200e-01,-1.784667e-03,-2.100000e-01
4.945000e-03,3.519787e+00,-1.008933e-01,-9.180000e-04,-1.640000e-01
4.949300e-03,3.515787e+00,-1.026133e-01,-2.198000e-03,-1.160000e-01
4.953600e-03,3.514933e+00,-1.019200e-01,-3.518000e-03,-5.466666e-02
4.957900e-03,3.517227e+00,-1.037200e-01,-1.242000e-03,-9.866666e-02
4.962200e-03,3.511040e+00,-1.036067e-01,-1.408000e-03,-9.333333e-02
4.966500e-03,3.509093e+00,-1.026867e-01,-7.653334e-04,-1.400000e-01
4.970800e-03,3.507947e+00,-1.040600e-01,6.186666e-04,-1.713333e-01
4.975100e-03,3.504773e+00,-1.059667e-01,-4.820000e-04,-1.900000e-01
4.979400e-03,3.505680e+00,-1.036733e-01,-4.760000e-04,-1.820000e-01
4.983700e-03,3.505813e+00,-1.040933e-01,8.126667e-04,-1.453333e-01
4.988000e-03,3.503867e+00,-1.047133e-01,-4.066667e-04,-1.120000e-01
4.992300e-03,3.508000e+00,-1.054667e-01,6.800000e-05,-9.999999e-02
4.996600e-03,3.504507e+00,-1.033800e-01,1.076667e-03,-9.799999e-02
5.000900e-03,3.498987e+00,-1.055067e-01,-5.653334e-04,-1.253333e-01
5.005200e-03,3.500533e+00,-1.041067e-01,7.133333e-04,-1.360000e-01
5.009500e-03,3.495147e+00,-1.045467e-01,5.666667e-04,-1.293333e-01
5.013800e-03,3.496347e+00,-1.062733e-01,1.153333e-04,-1.286667e-01
5.018100e-03,3.499413e+00,-1.052800e-01,2.086667e-03,-1.313333e-01
5.022400e-03,3.495760e+00,-1.053533e-01,1.562667e-03,-4.933333e-02
5.026700e-03,3.494293e+00,-1.066467e-01,-1.366667e-04,-1.073333e-01
5.031000e-03,3.495173e+00,-1.097867e-01,1.527333e-03,-9.333333e-02
5.035300e-03,3.490933e+00,-1.106133e-01,1.452000e-03,-1.840000e-01
5.039600e-03,3.489760e+00,-1.092933e-01,1.149333e-03,-6.466666e-02
5.043900e-03,3.492347e+00,-1.092267e-01,3.410000e-03,-9.066666e-02
5.048200e-03,3.488133e+00,-1.078533e-01,3.394667e-03,-1.193333e-01
5.052500e-03,3.488320e+00,-1.084400e-01,2.860000e-03,-8.466666e-02
5.056800e-03,3.486080e+00,-1.084000e-01,3.645333e-03,-1.206667e-01
5.061100e-03,3.480773e+00,-1.069133e-01,4.077333e-03,-7.066666e-02
5.065400e-03,3.480187e+00,-1.070600e-01,4.727333e-03,-1.173333e-01
5.069700e-03,3.483253e+00,-1.018400e-01,7.272667e-03,-1.313333e-01
5.074000e-03,3.480800e+00,-1.012667e-01,6.116000e-03,-1.100000e-01
5.078300e-03,3.480747e+00,-1.012200e-01,6.773334e-03,-1.046667e-01
5.082600e-03,3.479147e+00,-9.921333e-02,8.903333e-03,-1.660000e-01
5.086900e-03,3.474827e+00,-9.459333e-02,7.765333e-03,-1.433333e-01
5.091200e-03,3.477280e+00,-9.456667e-02,1.033267e-02,-1.073333e-01
5.095500e-03,3.473333e+00,-9.048667e-02,1.230600e-02,-1.926666e-01
5.099800e-03,3.472587e+00,-9.074666e-02,1.064733e-02,-1.593333e-01
5.104100e-03,3.473573e+00,-8.815333e-02,1.084533e-02,-1.320000e-01
5.108400e-03,3.471493e+00,-8.184667e-02,9.134000e-03,-7.599999e-02
5.112700e-03,3.471360e+00,-8.318666e-02,6.682666e-03,-1.266667e-01
5.117000e-03,3.472427e+00,-8.045334e-02,5.469333e-03,-9.333333e-02
5.121300e-03,3.465867e+00,-7.709333e-02,1.626667e-03,-1.326666e-01
5.125600e-03,3.465760e+00,-7.646000e-02,-2.621333e-03,-1.873333e-01
5.129900e-03,3.463440e+00,-7.576667e-02,-4.230000e-03,-1.706666e-01
5.134200e-03,3.460720e+00,-7.434667e-02,-7.461333e-03,-1.540000e-01
5.138500e-03,3.464187e+00,-7.600667e-02,-9.896000e-03,-1.200000e-01
5.142800e-03,3.465787e+00,-7.887334e-02,-8.913334e-03,-1.100000e-01
5.147100e-03,3.461413e+00,-8.090000e-02,-1.019667e-02,-6.000000e-03
5.151400e-03,3.462160e+00,-8.330666e-02,-9.586000e-03,-9.666666e-02
5.155700e-03,3.459200e+00,-8.501333e-02,-7.385334e-03,-8.866666e-02
5.160000e-03,3.454320e+00,-8.926000e-02,-8.062000e-03,-1.686666e-01
5.164300e-03,3.455493e+00,-8.912000e-02,-6.788000e-03,-1.153333e-01
5.168600e-03,3.455493e+00,-9.151334e-02,-4.929333e-03,-1.453333e-01
5.172900e-03,3.452747e+00,-9.408000e-02,-5.666667e-03,-1.366667e-01
5.177200e-03,3.453973e+00,-9.251333e-02,-3.399333e-03,-9.333333e-02
5.181500e-03,3.452987e+00,-9.584000e-02,-2.044000e-03,-9.333333e-02
5.185800e-03,3.448853e+00,-9.816000e-02,-2.064000e-03,-1.033333e-01
5.190100e-03,3.447307e+00,-9.789333e-02,-1.046667e-03,-1.713333e-01
5.194400e-03,3.448800e+00,-9.942000e-02,2.040000e-04,-9.399999e-02
5.198700e-03,3.444640e+00,-1.011467e-01,-2.920000e-04,-7.733332e-02
5.203000e-03,3.447227e+00,-9.966667e-02,2.562667e-03,-5.733333e-02
5.207300e-03,3.443307e+00,-1.009933e-01,2.343333e-03,-8.666666e-02
5.211600e-03,3.442933e+00,-9.786000e-02,1.634667e-03,-1.100000e-01
5.215900e-03,3.442560e+00,-9.559333e-02,2.422667e-03,-1.533333e-01
5.220200e-03,3.439467e+00,-9.565333e-02,1.305333e-03,-1.160000e-01
5.224500e-03,3.439813e+00,-9.592666e-02,1.844667e-03,-1.180000e-01
5.228800e-03,3.439093e+00,-9.699333e-02,3.168667e-03,-1.213333e-01
5.233100e-03,3.437733e+00,-9.272000e-02,1.764667e-03,-6.666666e-02
5.237400e-03,3.438347e+00,-9.296000e-02,6.213333e-04,-9.333333e-02
5.241700e-03,3.433893e+00,-9.236667e-02,1.348667e-03,-1.353333e-01
5.246000e-03,3.430453e+00,-9.320667e-02,-1.147333e-03,-1.533333e-01
5.250300e-03,3.431707e+00,-9.392667e-02,-1.782667e-03,-1.453333e-01
5.254600e-03,3.430907e+00,-9.642000e-02,-9.326666e-04,-1.253333e-01
5.258900e-03,3.428373e+00,-9.592666e-02,-3.092667e-03,-1.400000e-01
5.263200e-03,3.429387e+00,-9.593333e-02,-3.999333e-03,-7.266666e-02
5.267500e-03,3.429013e+00,-1.001467e-01,-3.405333e-03,-8.066666e-02
5.271800e-03,3.427307e+00,-1.003400e-01,-5.711333e-03,-2.933333e-02
5.276100e-03,3.427307e+00,-1.002133e-01,-3.901333e-03,-1.120000e-01
5.280400e-03,3.424453e+00,-9.994666e-02,-3.145333e-03,-8.533332e-02
5.284700e-03,3.419173e+00,-9.969334e-02,-3.524667e-03,-1.213333e-01
5.289000e-03,3.422480e+00,-1.018000e-01,-2.260667e-03,-2.493333e-01
5.293300e-03,3.418027e+00,-1.016400e-01,-2.264000e-03,-8.533332e-02
5.297600e-03,3.418373e+00,-1.050200e-01,-3.772667e-03,-9.666666e-02
5.301900e-03,3.419947e+00,-1.070933e-01,-2.572667e-03,-2.266666e-02
5.306200e-03,3.417520e+00,-1.088867e-01,-8.360000e-04,-5.133333e-02
5.310500e-03,3.416880e+00,-1.128933e-01,-1.420667e-03,-7.799999e-02
5.314800e-03,3.416427e+00,-1.099467e-01,7.880000e-04,-7.999999e-02
5.319100e-03,3.414907e+00,-1.099267e-01,-7.280000e-04,-1.080000e-01
5.323400e-03,3.416133e+00,-1.121467e-01,-5.773333e-04,-7.733332e-02
5.327700e-03,3.413653e+00,-1.115200e-01,1.105333e-03,-1.513333e-01
5.332000e-03,3.407733e+00,-1.118000e-01,4.166667e-04,-8.666666e-02
5.336300e-03,3.408293e+00,-1.126200e-01,8.480000e-04,-4.133333e-02
5.340600e-03,3.405013e+00,-1.153400e-01,1.918000e-03,-1.640000e-01
5.344900e-03,3.403280e+00,-1.156533e-01,8.500000e-04,-9.399999e-02
5.349200e-03,3.406000e+00,-1.171600e-01,1.524000e-03,-9.399999e-02
5.353500e-03,3.404267e+00,-1.157267e-01,2.734000e-03,-1.693333e-01
5.357800e-03,3.403173e+00,-1.178733e-01,1.599333e-03,-9.666666e-02
5.362100e-03,3.403787e+00,-1.165067e-01,3.322667e-03,-1.200000e-01
5.366400e-03,3.401307e+00,-1.168467e-01,4.794667e-03,-6.933333e-02
5.370700e-03,3.397440e+00,-1.172267e-01,2.879333e-03,-1.466666e-01
5.375000e-03,3.397040e+00,-1.183333e-01,4.422667e-03,-1.653333e-01
5.379300e-03,3.393600e+00,-1.192933e-01,4.585333e-03,-1.900000e-01
5.383600e-03,3.391520e+00,-1.186600e-01,4.242667e-03,-1.646667e-01
5.387900e-03,3.394000e+00,-1.183467e-01,7.070000e-03,-1.506667e-01
5.392200e-03,3.391867e+00,-1.174133e-01,7.155333e-03,-4.600000e-02
5.396500e-03,3.391707e+00,-1.166000e-01,6.262667e-03,-1.006667e-01
5.400800e-03,3.390160e+00,-1.169067e-01,7.219333e-03,-1.626666e-01
5.405100e-03,3.386427e+00,-1.181200e-01,5.780000e-03,-1.720000e-01
5.409400e-03,3.387493e+00,-1.215267e-01,4.798000e-03,-1.606666e-01
5.413700e-03,3.386640e+00,-1.230133e-01,5.262000e-03,-1.920000e-01
5.418000e-03,3.383307e+00,-1.216400e-01,3.360667e-03,-1.080000e-01
5.422300e-03,3.385280e+00,-1.238733e-01,1.804000e-03,-8.333333e-02
5.426600e-03,3.386853e+00,-1.222333e-01,1.716000e-03,-4.066666e-02
5.430900e-03,3.382213e+00,-1.228600e-01,-7.446667e-04,0.000000e+00
5.435200e-03,3.382160e+00,-1.242467e-01,-1.521333e-03,-9.066666e-02
5.439500e-03,3.378053e+00,-1.230200e-01,-7.920000e-04,-1.513333e-01
5.443800e-03,3.374773e+00,-1.237600e-01,-3.282000e-03,-1.433333e-01
5.448100e-03,3.382240e+00,-1.254133e-01,-3.599333e-03,-1.133333e-02
5.452400e-03,3.377467e+00,-1.273867e-01,-3.924000e-03,-1.106667e-01
5.456700e-03,3.373520e+00,-1.299867e-01,-5.108000e-03,-1.233333e-01
5.461000e-03,3.374747e+00,-1.302133e-01,-2.611333e-03,-1.480000e-01
5.465300e-03,3.370773e+00,-1.299133e-01,-5.686667e-04,-1.686666e-01
5.469600e-03,3.367413e+00,-1.320467e-01,-1.828667e-03,-1.100000e-01
5.473900e-03,3.371387e+00,-1.289467e-01,4.706667e-04,-1.006667e-01
5.478200e-03,3.370693e+00,-1.300000e-01,-5.393333e-04,-7.733332e-02
5.482500e-03,3.368507e+00,-1.307667e-01,-2.858667e-03,-7.666666e-02
5.486800e-03,3.367547e+00,-1.305933e-01,-1.420000e-04,-1.106667e-01
5.491100e-03,3.363813e+00,-1.326800e-01,7.506667e-04,-1.126667e-01
5.495400e-03,3.364987e+00,-1.337067e-01,2.090000e-03,-1.786667e-01
5.499700e-03,3.362907e+00,-1.343067e-01,3.852000e-03,-1.460000e-01
5.504000e-03,3.359253e+00,-1.327200e-01,3.259333e-03,-1.480000e-01
5.508300e-03,3.362187e+00,-1.351133e-01,2.326000e-03,-1.206667e-01
5.512600e-03,3.359627e+00,-1.365733e-01,3.569333e-03,-1.033333e-01
5.516900e-03,3.356427e+00,-1.394333e-01,3.032667e-03,-1.320000e-01
5.521200e-03,3.356933e+00,-1.376667e-01,4.500667e-03,-1.506667e-01
5.525500e-03,3.355467e+00,-1.377867e-01,5.928667e-03,-1.240000e-01
5.529800e-03,3.351493e+00,-1.402533e-01,4.909333e-03,-1.553333e-01
5.534100e-03,3.354000e+00,-1.401333e-01,5.327333e-03,-1.553333e-01
5.538400e-03,3.352160e+00,-1.428667e-01,5.687333e-03,-1.013333e-01
5.542700e-03,3.351680e+00,-1.418333e-01,4.372667e-03,-1.253333e-01
5.547000e-03,3.354347e+00,-1.435200e-01,5.367334e-03,-1.460000e-01
5.551300e-03,3.351493e+00,-1.422800e-01,4.744667e-03,3.933333e-02
5.555600e-03,3.347360e+00,-1.406000e-01,2.900667e-03,-8.333333e-02
5.559900e-03,3.346907e+00,-1.402933e-01,3.056667e-03,-1.373333e-01
5.564200e-03,3.341867e+00,-1.384733e-01,2.008000e-03,-1.860000e-01
5.568500e-03,3.340960e+00,-1.381133e-01,6.633333e-04,-1.726667e-01
5.572800e-03,3.343600e+00,-1.349467e-01,1.573333e-03,-1.313333e-01
5.577100e-03,3.340053e+00,-1.349133e-01,5.240000e-04,-1.133333e-01
5.581400e-03,3.339840e+00,-1.320533e-01,-9.980000e-04,-1.266667e-01
5.585700e-03,3.339680e+00,-1.291800e-01,4.753333e-04,-9.133332e-02
5.590000e-03,3.336027e+00,-1.286400e-01,-1.510667e-03,-1.620000e-01
5.594300e-03,3.337893e+00,-1.268067e-01,-1.089333e-03,-1.100000e-01
5.598600e-03,3.337360e+00,-1.269867e-01,3.973333e-04,-8.999999e-02
5.602900e-03,3.332987e+00,-1.264933e-01,7.866666e-05,-9.333333e-02
5.607200e-03,3.334933e+00,-1.245533e-01,2.933333e-04,-7.133333e-02
5.611500e-03,3.330853e+00,-1.230733e-01,1.166667e-04,-1.160000e-01
5.615800e-03,3.327947e+00,-1.198733e-01,-8.626666e-04,-1.553333e-01
5.620100e-03,3.329093e+00,-1.186600e-01,1.920000e-04,-2.020000e-01
5.624400e-03,3.326347e+00,-1.181867e-01,1.482667e-03,-1.793333e-01
5.628700e-03,3.324640e+00,-1.167067e-01,1.215333e-03,-7.799999e-02
5.633000e-03,3.326933e+00,-1.159267e-01,2.553333e-03,-1.266667e-01
5.637300e-03,3.325947e+00,-1.143867e-01,2.896000e-03,-1.040000e-01
5.641600e-03,3.322240e+00,-1.142867e-01,1.694667e-03,-9.333333e-02
5.645900e-03,3.321947e+00,-1.120600e-01,2.951333e-03,-1.460000e-01
5.650200e-03,3.319147e+00,-1.113267e-01,3.540667e-03,-1.773333e-01
5.654500e-03,3.319200e+00,-1.098600e-01,2.812000e-03,-2.480000e-01
5.658800e-03,3.316587e+00,-1.118200e-01,5.320000e-03,-1.340000e-01
5.663100e-03,3.313840e+00,-1.105133e-01,4.012667e-03,-1.133333e-01
5.667400e-03,3.314373e+00,-1.115933e-01,2.631333e-03,-1.446667e-01
5.671700e-03,3.316507e+00,-1.132267e-01,2.455333e-03,-1.493333e-01
5.676000e-03,3.313627e+00,-1.124467e-01,8.413334e-04,-8.999999e-02
5.680300e-03,3.312213e+00,-1.110533e-01,1.804667e-03,-1.533333e-01
5.684600e-03,3.313387e+00,-1.135267e-01,1.922000e-03,-1.080000e-01
5.688900e-03,3.310160e+00,-1.159267e-01,7.113334e-04,-1.173333e-01
5.693200e-03,3.308587e+00,-1.152400e-01,1.686667e-04,-1.466666e-01
5.697500e-03,3.312053e+00,-1.176667e-01,5.040000e-04,-7.399999e-02
5.701800e-03,3.304960e+00,-1.180933e-01,-1.737333e-03,-1.373333e-01
5.706100e-03,3.308187e+00,-1.178533e-01,-5.146667e-04,-5.733333e-02
5.710400e-03,3.299813e+00,-1.190200e-01,1.358667e-03,-1.040000e-01
5.714700e-03,3.298027e+00,-1.163933e-01,-1.806667e-04,-1.433333e-01
5.719000e-03,3.304000e+00,-1.158600e-01,-9.800000e-05,-8.066666e-02
5.723300e-03,3.300853e+00,-1.143867e-01,3.613333e-04,-9.199999e-02
5.727600e-03,3.301973e+00,-1.144600e-01,-4.260000e-04,-8.333333e-02
5.731900e-03,3.300267e+00,-1.153333e-01,1.065333e-03,-6.800000e-02
5.736200e-03,3.297067e+00,-1.128467e-01,1.488000e-03,-8.933333e-02
5.740500e-03,3.294000e+00,-1.111333e-01,3.006667e-04,-1.053333e-01
5.744800e-03,3.296213e+00,-1.107867e-01,2.454667e-03,-2.026666e-01
5.749100e-03,3.290693e+00,-1.133133e-01,1.338000e-03,-1.100000e-01
5.753400e-03,3.291547e+00,-1.128000e-01,3.433333e-04,-4.533333e-02
5.757700e-03,3.293040e+00,-1.121133e-01,2.370000e-03,-1.173333e-01
5.762000e-03,3.289120e+00,-1.133067e-01,1.110667e-03,-7.999999e-03
5.766300e-03,3.290107e+00,-1.133067e-01,9.300000e-04,-9.933332e-02
5.770600e-03,3.289387e+00,-1.115333e-01,2.292000e-03,-1.286667e-01
5.774900e-03,3.282693e+00,-1.119533e-01,2.040000e-04,-2.106666e-01
5.779200e-03,3.282880e+00,-1.106867e-01,5.333333e-04,-1.240000e-01
5.783500e-03,3.284720e+00,-1.063533e-01,1.483333e-03,-1.300000e-01
5.787800e-03,3.281067e+00,-1.086267e-01,1.461333e-03,-1.513333e-01
5.792100e-03,3.282507e+00,-1.088800e-01,1.646000e-03,-1.133333e-01
5.796400e-03,3.283653e+00,-1.074800e-01,2.826000e-03,-2.020000e-01
5.800700e-03,3.277760e+00,-1.074533e-01,6.040000e-04,-1.400000e-01
5.805000e-03,3.277467e+00,-1.041600e-01,6.133333e-04,-1.060000e-01
5.809300e-03,3.275093e+00,-1.051667e-01,1.398667e-03,-1.640000e-01
5.813600e-03,3.273867e+00,-1.033867e-01,2.053333e-04,-2.653333e-01
5.817900e-03,3.274533e+00,-1.033800e-01,1.960667e-03,-1.506667e-01
5.822200e-03,3.271947e+00,-1.013133e-01,1.969333e-03,-1.286667e-01
5.826500e-03,3.270667e+00,-1.027400e-01,5.780000e-04,-1.826666e-01
5.830800e-03,3.273253e+00,-1.005267e-01,2.066000e-03,-1.266667e-01
5.835100e-03,3.267867e+00,-9.964667e-02,1.081333e-03,-1.046667e-01
5.839400e-03,3.267147e+00,-9.872000e-02,1.198000e-03,-1.253333e-01
5.843700e-03,3.268080e+00,-9.716000e-02,2.067333e-03,-1.206667e-01
5.848000e-03,3.265973e+00,-9.962667e-02,1.335333e-03,-4.400000e-02
5.852300e-03,3.265840e+00,-9.778666e-02,-3.466667e-05,-5.333333e-03
5.856600e-03,3.267013e+00,-9.570666e-02,2.080667e-03,-7.533333e-02
5.860900e-03,3.262853e+00,-9.684667e-02,7.506667e-04,-1.400000e-01
5.865200e-03,3.260880e+00,-9.666000e-02,1.824667e-03,-1.073333e-01
5.869500e-03,3.261680e+00,-9.562667e-02,3.981333e-03,-1.800000e-01
5.873800e-03,3.258987e+00,-9.385333e-02,2.606667e-03,-9.066666e-02
5.878100e-03,3.257680e+00,-9.256000e-02,2.510000e-03,-1.466666e-01
5.882400e-03,3.259413e+00,-9.256000e-02,2.289333e-03,-7.533333e-02
5.886700e-03,3.256160e+00,-9.441333e-02,1.009333e-03,-1.466667e-02
5.891000e-03,3.255360e+00,-9.506000e-02,2.531333e-03,-1.033333e-01
5.895300e-03,3.250400e+00,-9.350000e-02,3.252667e-03,-1.280000e-01
5.899600e-03,3.249333e+00,-8.997333e-02,2.966667e-03,-1.773333e-01
5.903900e-03,3.251520e+00,-9.222667e-02,2.551333e-03,-1.773333e-01
5.908200e-03,3.248027e+00,-8.732667e-02,2.539333e-03,-1.100000e-01
5.912500e-03,3.248160e+00,-9.070000e-02,9.673333e-04,-1.206667e-01
5.916800e-03,3.251707e+00,-9.257333e-02,1.913333e-03,-3.599999e-02
5.921100e-03,3.246267e+00,-9.134000e-02,2.393333e-03,-1.473333e-01
5.925400e-03,3.246613e+00,-8.912000e-02,1.170000e-03,-4.200000e-02
5.929700e-03,3.245920e+00,-9.026000e-02,2.945333e-03,-1.140000e-01
5.934000e-03,3.239413e+00,-8.844000e-02,1.698667e-03,-4.533333e-02
5.938300e-03,3.239547e+00,-9.170666e-02,1.365333e-03,-9.999999e-02
5.942600e-03,3.238293e+00,-8.846667e-02,2.666000e-03,-1.460000e-01
5.946900e-03,3.237253e+00,-8.933333e-02,1.920667e-03,-9.599999e-02
5.951200e-03,3.240347e+00,-8.689333e-02,2.756667e-03,-6.866666e-02
5.955500e-03,3.237493e+00,-8.679333e-02,2.013333e-03,-5.599999e-02
5.959800e-03,3.232347e+00,-8.478667e-02,6.920000e-04,-8.066666e-02
5.964100e-03,3.234453e+00,-8.374666e-02,5.546667e-04,-1.620000e-01
5.968400e-03,3.233653e+00,-8.271334e-02,2.377333e-03,-1.106667e-01
5.972700e-03,3.231547e+00,-8.331333e-02,1.936667e-03,-1.060000e-01
5.977000e-03,3.230987e+00,-8.204667e-02,2.865333e-03,-3.599999e-02
5.981300e-03,3.228293e+00,-8.270667e-02,2.877333e-03,-1.080000e-01
5.985600e-03,3.224533e+00,-8.474667e-02,7.446667e-04,-1.993333e-01
5.989900e-03,3.226773e+00,-8.354000e-02,1.691333e-03,-1.793333e-01
5.994200e-03,3.222080e+00,-8.334000e-02,1.022000e-03,-1.786667e-01
5.998500e-03,3.221387e+00,-8.427333e-02,1.007333e-03,-1.700000e-01
6.002800e-03,3.226880e+00,-8.211333e-02,3.075333e-03,-1.300000e-01
6.007100e-03,3.221707e+00,-8.160000e-02,2.844667e-03,-9.333333e-02
6.011400e-03,3.222907e+00,-8.112000e-02,2.108000e-03,-1.440000e-01
6.015700e-03,3.221333e+00,-8.228666e-02,2.792667e-03,-3.333333e-03
6.020000e-03,3.217467e+00,-8.012000e-02,1.966667e-03,-1.206667e-01
6.024300e-03,3.214453e+00,-8.033333e-02,1.348000e-03,-2.000000e-01
6.028600e-03,3.214987e+00,-7.827333e-02,4.019334e-03,-1.626666e-01
6.032900e-03,3.213200e+00,-7.526000e-02,2.953333e-03,-1.266667e-01
6.037200e-03,3.214453e+00,-7.628000e-02,2.788000e-03,-6.200000e-02
6.041500e-03,3.214720e+00,-7.314666e-02,4.242000e-03,-4.133333e-02
6.045800e-03,3.213040e+00,-7.264667e-02,2.248000e-03,-4.866666e-02
6.050100e-03,3.213173e+00,-7.251333e-02,2.079333e-03,-9.599999e-02
6.054400e-03,3.211013e+00,-7.132667e-02,4.207334e-03,-1.293333e-01
6.058700e-03,3.206880e+00,-7.143334e-02,2.805333e-03,-1.266667e-01
6.063000e-03,3.208053e+00,-6.818000e-02,3.514667e-03,-1.266667e-01
6.067300e-03,3.205093e+00,-6.848000e-02,3.644000e-03,-1.266667e-01
