Time(s),CH1V,CH2V,CH3V,CH4V
6.518800e-03,3.077893e+00,-2.940000e-03,3.725333e-03,-1.586667e-01
6.523100e-03,3.076880e+00,7.333334e-05,2.579333e-03,-1.093333e-01
6.527400e-03,3.078480e+00,-8.600000e-04,3.753333e-03,-9.199999e-02
6.531700e-03,3.076187e+00,4.800000e-04,4.810667e-03,8.666666e-03
6.536000e-03,3.077147e+00,2.000000e-03,3.861333e-03,-8.199999e-02
6.540300e-03,3.075067e+00,1.946667e-03,5.414667e-03,-4.800000e-02
6.544600e-03,3.071227e+00,4.846666e-03,4.268000e-03,-7.799999e-02
6.548900e-03,3.071040e+00,3.480000e-03,3.500667e-03,-1.533333e-01
6.553200e-03,3.072853e+00,4.946667e-03,5.259333e-03,-9.466666e-02
6.557500e-03,3.068107e+00,3.393333e-03,4.654667e-03,-9.866666e-02
6.561800e-03,3.068453e+00,5.026666e-03,5.102000e-03,-9.733333e-02
6.566100e-03,3.072160e+00,7.553333e-03,6.046000e-03,-1.626666e-01
6.570400e-03,3.067227e+00,6.920000e-03,4.950667e-03,-8.466666e-02
6.574700e-03,3.064267e+00,9.980000e-03,4.312667e-03,-1.506667e-01
6.579000e-03,3.064373e+00,9.566667e-03,5.090000e-03,-1.053333e-01
6.583300e-03,3.058347e+00,9.033334e-03,4.598666e-03,-1.520000e-01
6.587600e-03,3.059467e+00,1.100000e-02,5.038000e-03,-1.786667e-01
6.591900e-03,3.057440e+00,1.010667e-02,5.539333e-03,-1.406666e-01
6.596200e-03,3.056907e+00,1.306667e-02,4.109333e-03,-1.146667e-01
6.600500e-03,3.058613e+00,1.159333e-02,4.999334e-03,-4.066666e-02
6.604800e-03,3.055493e+00,1.428667e-02,4.656000e-03,-9.733333e-02
6.609100e-03,3.054747e+00,1.504000e-02,2.924667e-03,-9.599999e-02
6.613400e-03,3.055707e+00,1.559333e-02,5.280667e-03,-1.480000e-01
6.617700e-03,3.050960e+00,2.072667e-02,5.171333e-03,-1.546666e-01
6.622000e-03,3.050987e+00,1.878667e-02,3.856000e-03,-1.373333e-01
6.626300e-03,3.051840e+00,1.866000e-02,4.104000e-03,-1.173333e-01
6.630600e-03,3.047333e+00,1.839333e-02,3.550000e-03,-1.040000e-01
6.634900e-03,3.045760e+00,1.987333e-02,2.981333e-03,-1.526667e-01
6.639200e-03,3.045093e+00,2.049333e-02,4.764000e-03,-1.366667e-01
6.643500e-03,3.042560e+00,2.068667e-02,4.356666e-03,-1.633333e-01
6.647800e-03,3.043547e+00,2.340667e-02,3.207333e-03,-9.333333e-02
6.652100e-03,3.045173e+00,2.106000e-02,4.257333e-03,-1.380000e-01
6.656400e-03,3.042560e+00,2.175333e-02,2.081333e-03,-1.373333e-01
6.660700e-03,3.042373e+00,2.339333e-02,3.149333e-03,-1.593333e-01
6.665000e-03,3.043147e+00,2.345333e-02,5.370000e-03,-7.533333e-02
6.669300e-03,3.034587e+00,2.611333e-02,3.881333e-03,-1.980000e-01
6.673600e-03,3.034187e+00,2.608000e-02,4.412666e-03,-1.046667e-01
6.677900e-03,3.034613e+00,2.466667e-02,4.406667e-03,-1.340000e-01
6.682200e-03,3.031413e+00,2.556667e-02,3.154667e-03,-1.166667e-01
6.686500e-03,3.033040e+00,2.853333e-02,3.664000e-03,-1.106667e-01
6.690800e-03,3.031147e+00,2.653333e-02,4.434000e-03,-2.866666e-02
6.695100e-03,3.030827e+00,2.878667e-02,3.887333e-03,-1.040000e-01
6.699400e-03,3.030960e+00,2.956000e-02,4.665333e-03,-1.260000e-01
6.703700e-03,3.026533e+00,2.958667e-02,5.000667e-03,-1.953333e-01
6.708000e-03,3.024267e+00,3.064667e-02,3.126667e-03,-2.353333e-01
6.712300e-03,3.025440e+00,2.853333e-02,4.852000e-03,-1.640000e-01
6.716600e-03,3.021227e+00,3.116000e-02,4.626667e-03,-8.399999e-02
6.720900e-03,3.023707e+00,3.036000e-02,4.204000e-03,-8.333333e-02
6.725200e-03,3.024693e+00,3.122000e-02,6.624667e-03,-3.866666e-02
6.729500e-03,3.021787e+00,3.118667e-02,4.658000e-03,-5.133333e-02
6.733800e-03,3.017067e+00,3.423333e-02,4.134000e-03,-1.093333e-01
6.738100e-03,3.018347e+00,3.336667e-02,5.046667e-03,-6.533333e-02
6.742400e-03,3.015333e+00,3.247333e-02,3.953333e-03,-1.266667e-01
6.746700e-03,3.015760e+00,3.376000e-02,4.996000e-03,-1.380000e-01
6.751000e-03,3.016907e+00,3.327333e-02,5.903333e-03,-1.100000e-01
6.755300e-03,3.013520e+00,3.511333e-02,4.038667e-03,-5.133333e-02
6.759600e-03,3.014480e+00,3.406667e-02,4.380000e-03,-1.333333e-01
6.763900e-03,3.011787e+00,3.650000e-02,5.034000e-03,-1.313333e-01
6.768200e-03,3.007893e+00,3.633333e-02,4.228666e-03,-4.800000e-02
6.772500e-03,3.009813e+00,3.429333e-02,5.003333e-03,-3.200000e-02
6.776800e-03,3.007947e+00,3.615333e-02,5.393333e-03,-5.199999e-02
6.781100e-03,3.006507e+00,3.564667e-02,3.536000e-03,-6.866666e-02
6.785400e-03,3.006507e+00,3.754000e-02,4.708000e-03,-1.646667e-01
6.789700e-03,3.005120e+00,3.646000e-02,4.670000e-03,-7.666666e-02
6.794000e-03,3.003067e+00,3.674667e-02,3.398000e-03,-1.440000e-01
6.798300e-03,3.002267e+00,3.788000e-02,5.175333e-03,-9.666666e-02
6.802600e-03,2.999013e+00,4.011333e-02,5.270000e-03,-1.546666e-01
6.806900e-03,3.000107e+00,3.982000e-02,3.840000e-03,-8.933333e-02
6.811200e-03,3.001467e+00,3.974000e-02,4.736667e-03,-8.799999e-02
6.815500e-03,2.994907e+00,3.954000e-02,3.318667e-03,-7.733332e-02
6.819800e-03,2.997360e+00,3.912667e-02,3.160000e-03,-1.013333e-01
6.824100e-03,2.993760e+00,4.259333e-02,5.014667e-03,-9.799999e-02
6.828400e-03,2.989253e+00,3.897333e-02,4.056000e-03,-1.080000e-01
6.832700e-03,2.992213e+00,4.216667e-02,3.714000e-03,-1.266667e-01
6.837000e-03,2.993173e+00,4.048000e-02,4.812667e-03,-1.560000e-01
6.841300e-03,2.991253e+00,4.216667e-02,3.234000e-03,-6.533333e-02
6.845600e-03,2.990960e+00,4.134667e-02,2.806000e-03,-1.333333e-03
6.849900e-03,2.990000e+00,4.204667e-02,4.445333e-03,-2.466667e-02
6.854200e-03,2.983840e+00,4.258667e-02,4.007333e-03,-9.133332e-02
6.858500e-03,2.983173e+00,4.252000e-02,5.306667e-03,-1.126667e-01
6.862800e-03,2.981333e+00,4.504000e-02,5.628000e-03,-1.740000e-01
6.867100e-03,2.980827e+00,4.359333e-02,4.303333e-03,-1.706666e-01
6.871400e-03,2.982240e+00,4.766667e-02,4.459333e-03,-1.506667e-01
6.875700e-03,2.979173e+00,4.564000e-02,5.098667e-03,-1.053333e-01
6.880000e-03,2.977120e+00,4.608000e-02,4.363333e-03,-8.666666e-02
6.884300e-03,2.975893e+00,4.622667e-02,6.372000e-03,-1.566667e-01
6.888600e-03,2.975387e+00,4.790000e-02,5.402667e-03,-2.353333e-01
6.892900e-03,2.974347e+00,4.618000e-02,4.092000e-03,-1.506667e-01
6.897200e-03,2.976507e+00,4.742667e-02,5.624667e-03,-7.466666e-02
6.901500e-03,2.973547e+00,4.650667e-02,5.450667e-03,-5.599999e-02
6.905800e-03,2.971520e+00,4.672667e-02,5.041333e-03,-4.933333e-02
6.910100e-03,2.971360e+00,4.666667e-02,6.298667e-03,-1.180000e-01
6.914400e-03,2.970133e+00,4.595333e-02,5.815333e-03,-1.500000e-01
6.918700e-03,2.968720e+00,4.904667e-02,4.421333e-03,-2.086667e-01
6.923000e-03,2.968160e+00,4.686000e-02,6.225334e-03,-1.800000e-01
6.927300e-03,2.964160e+00,4.934000e-02,4.544000e-03,-1.133333e-01
6.931600e-03,2.968053e+00,5.028000e-02,5.589333e-03,-6.800000e-02
6.935900e-03,2.964667e+00,5.144000e-02,6.618666e-03,-4.533333e-02
6.940200e-03,2.961387e+00,5.174667e-02,4.328667e-03,-1.046667e-01
6.944500e-03,2.960853e+00,5.064667e-02,4.903333e-03,-9.866666e-02
6.948800e-03,2.958960e+00,5.009333e-02,5.078000e-03,-1.720000e-01
6.953100e-03,2.956533e+00,5.136667e-02,4.590667e-03,-8.933333e-02
6.957400e-03,2.959707e+00,5.113333e-02,5.318667e-03,-1.266667e-01
6.961700e-03,2.955893e+00,5.138000e-02,6.238667e-03,-1.020000e-01
6.966000e-03,2.954293e+00,5.325333e-02,4.894000e-03,-4.600000e-02
6.970300e-03,2.956560e+00,5.116666e-02,4.718000e-03,-3.133333e-02
6.974600e-03,2.956240e+00,5.134000e-02,5.493333e-03,-2.533333e-02
6.978900e-03,2.951413e+00,5.253333e-02,3.461333e-03,-8.066666e-02
6.983200e-03,2.952773e+00,5.331333e-02,5.068000e-03,-1.286667e-01
6.987500e-03,2.948347e+00,5.330667e-02,4.892667e-03,-1.226667e-01
6.991800e-03,2.946907e+00,5.150000e-02,4.297333e-03,-6.933333e-02
6.996100e-03,2.946507e+00,5.012000e-02,5.564000e-03,-1.460000e-01
7.000400e-03,2.944080e+00,5.257333e-02,4.083334e-03,-4.933333e-02
7.004700e-03,2.947520e+00,5.176667e-02,4.433333e-03,-6.533333e-02
7.009000e-03,2.947093e+00,5.460000e-02,4.992000e-03,-7.533333e-02
7.013300e-03,2.940293e+00,5.418667e-02,4.682000e-03,-1.840000e-01
7.017600e-03,2.942133e+00,5.605333e-02,4.403333e-03,-1.120000e-01
7.021900e-03,2.941173e+00,5.674000e-02,4.682667e-03,-1.413333e-01
7.026200e-03,2.939600e+00,5.374667e-02,3.740000e-03,-1.113333e-01
7.030500e-03,2.938480e+00,5.544000e-02,4.344000e-03,-1.593333e-01
7.034800e-03,2.936507e+00,5.515333e-02,5.863333e-03,-1.546666e-01
7.039100e-03,2.931013e+00,5.600667e-02,4.622667e-03,-2.086667e-01
7.043400e-03,2.932080e+00,5.566000e-02,5.973333e-03,-1.780000e-01
7.047700e-03,2.930480e+00,5.636000e-02,5.618000e-03,-1.266667e-01
7.052000e-03,2.928400e+00,5.658667e-02,4.118667e-03,-6.866666e-02
7.056300e-03,2.932613e+00,5.551333e-02,5.374667e-03,-3.800000e-02
7.060600e-03,2.930907e+00,5.365333e-02,4.732000e-03,-1.593333e-01
7.064900e-03,2.931573e+00,5.732000e-02,4.575333e-03,-4.866666e-02
7.069200e-03,2.929200e+00,5.742666e-02,6.769334e-03,-5.999999e-02
7.073500e-03,2.924480e+00,6.011333e-02,6.222000e-03,-1.753333e-01
7.077800e-03,2.922720e+00,5.734667e-02,5.296000e-03,-9.666666e-02
7.082100e-03,2.923787e+00,5.629333e-02,6.134000e-03,-1.393333e-01
7.086400e-03,2.923120e+00,5.346000e-02,5.486000e-03,-1.326666e-01
7.090700e-03,2.919733e+00,5.558000e-02,5.341333e-03,-7.333332e-02
7.095000e-03,2.922320e+00,5.433333e-02,6.848667e-03,-4.600000e-02
7.099300e-03,2.919387e+00,5.628000e-02,5.890667e-03,-6.733333e-02
7.103600e-03,2.917787e+00,5.667333e-02,4.835333e-03,-1.333333e-01
7.107900e-03,2.916933e+00,5.492000e-02,6.322000e-03,-1.286667e-01
7.112200e-03,2.909413e+00,5.574667e-02,4.183333e-03,-1.446667e-01
7.116500e-03,2.913707e+00,5.588667e-02,5.567333e-03,-1.033333e-01
7.120800e-03,2.914320e+00,5.548667e-02,6.536667e-03,-1.340000e-01
7.125100e-03,2.911573e+00,5.648667e-02,5.868667e-03,-1.440000e-01
7.129400e-03,2.912373e+00,5.709333e-02,6.350000e-03,-5.666666e-02
7.133700e-03,2.909200e+00,5.629333e-02,6.040667e-03,-1.400000e-01
7.138000e-03,2.905867e+00,5.418000e-02,4.427333e-03,-1.200000e-01
7.142300e-03,2.908080e+00,5.665333e-02,6.104000e-03,-1.120000e-01
7.146600e-03,2.906747e+00,5.402667e-02,7.135333e-03,-1.466667e-02
7.150900e-03,2.904613e+00,5.420667e-02,5.102000e-03,-5.333333e-02
7.155200e-03,2.906027e+00,5.232000e-02,6.061333e-03,-6.733333e-02
7.159500e-03,2.901573e+00,5.227333e-02,5.280000e-03,-8.133332e-02
7.163800e-03,2.900480e+00,5.520000e-02,4.412666e-03,-8.799999e-02
7.168100e-03,2.901413e+00,5.218000e-02,5.980667e-03,-1.393333e-01
7.172400e-03,2.900293e+00,5.389333e-02,5.544000e-03,-7.333332e-02
7.176700e-03,2.899173e+00,5.331333e-02,5.018000e-03,-1.046667e-01
7.181000e-03,2.900960e+00,5.504667e-02,5.529333e-03,-5.999999e-02
7.185300e-03,2.897893e+00,5.624667e-02,4.672000e-03,-1.126667e-01
7.189600e-03,2.897253e+00,5.476000e-02,3.808000e-03,-1.073333e-01
7.193900e-03,2.896693e+00,5.646667e-02,5.873333e-03,-1.400000e-01
7.198200e-03,2.893520e+00,5.581333e-02,4.274000e-03,-1.700000e-01
7.202500e-03,2.893200e+00,5.590667e-02,4.858000e-03,-1.346667e-01
7.206800e-03,2.893227e+00,5.574000e-02,6.402000e-03,-1.833333e-01
7.211100e-03,2.890747e+00,5.600000e-02,4.434667e-03,-1.280000e-01
7.215400e-03,2.894373e+00,5.585333e-02,5.118000e-03,-1.393333e-01
7.219700e-03,2.891147e+00,5.566000e-02,5.848000e-03,-5.533333e-02
7.224000e-03,2.888347e+00,5.688000e-02,4.755334e-03,-1.073333e-01
7.228300e-03,2.892720e+00,5.364000e-02,8.740000e-03,-1.293333e-01
7.232600e-03,2.890347e+00,5.150000e-02,1.032800e-02,-1.646667e-01
7.236900e-03,2.889253e+00,4.972667e-02,8.681334e-03,-1.426667e-01
7.241200e-03,2.891947e+00,4.636667e-02,8.842667e-03,-1.740000e-01
7.245500e-03,2.890160e+00,4.434000e-02,8.401333e-03,-4.000000e-02
7.249800e-03,2.890773e+00,4.433334e-02,7.024667e-03,-1.360000e-01
7.254100e-03,2.894160e+00,4.190000e-02,8.400000e-03,-4.666666e-02
7.258400e-03,2.889227e+00,4.564000e-02,8.576667e-03,-1.200000e-01
7.262700e-03,2.889493e+00,4.236000e-02,7.830666e-03,-5.866666e-02
7.267000e-03,2.891173e+00,3.145333e-02,5.476667e-03,-6.000000e-03
